SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-21오후5:0Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,실측_1,실측_2,실측_CA,실측_ca_x,실측_ca_y,실측_to,실측_to_x,실측_to_y,장소,고도,기압,온도,습도,풍속,풍향,강수량,직사광선,프로/아마,볼타입,
Wave,20250121_161712, SI_2025.01.21_16.17.12_445,43.13,32.72,-1.7,7576.6,-1017,7644.5,-7.6,110.8,113.8,34.9,-7.5,4.4,60.2,0.6,47.44,21.72,7.5,3738.5,533.9,3754.1,4.9,0,1, , GCQ,20250121_161656, Iron,  Standard,45.3,32.5,-1.9,2913,-260,-5.1,2925,134.7,144.4,-9.9,52.2,37.4,39.5,1.15,-0.8,4.4,  --,  --,  --,  --,  --,  --, , TM4,20250121_161656, 2025-01-21 PM 4:16:56, , , Unknown Player, 9 Iron, Premium,38.142,1,2.6,-2.4,60.241,3.186,35.942,-1.506,-4.106,44.5875,1.169,33.058,-1.066,2878.53, Measured,14.894,77.50068665,30.0037471,-0.727615259,128.3246501,0.623390425,-3.365271666,5.312407,125.554354,0.529461653,49.50570931,26.26558304,5.147949,136.8543796,0.878851024,63.22204854,-3.191254362,-23.03820469,2.865, , ,125.6,136.9, , , , TRUE,102%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_161653, SD_2025.01.21_16.16.53_000,43.48,28.82,-0.82,7579.9,-203.4,7582.7,-1.5,120.9,124.3,40.8,98765,98765,98765,98765,44.4,25.89,-1.87,4830,-15.5,4901.1,-2.4,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_161744, SI_2025.01.21_16.17.44_451,41.62,32.97,1.02,7255.1,2,7255.1,0,107.1,110.2,38,1.1,0.9,63.2,1.6,43.29,28.32,1.79,7233.1,273.4,7236.9,1.7,0,0, , GCQ,20250121_161729, Iron,  Standard,43.5,33.1,2.5,2664,-571,-12.1,2725,128.7,138.4,-5,51.6,35,40.2,1.08,1,3.9,  --,  --,  --,  --,  --,  --, , TM4,20250121_161729, 2025-01-21 PM 4:17:29, , , Unknown Player, 9 Iron, Premium,38.121,1.6,5,-3.8,67.663,5.608,35.159,1.844,-3.156,43.1856,1.1329,32.372,2.171,2685.22, Measured,9.254,73.63734436,29.42604574,2.903338283,116.5136472,6.643082344,-0.175909328,5.123502,116.385764,6.632434606,53.91552173,25.50395393,5.114978,125.1855577,7.36499637,62.37847717,0.11991183,-12.81946414,2.225, , ,116.6,125.4, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_161726, SD_2025.01.21_16.17.26_004,42.5,30.38,2.25,7102.2,898,7158.7,7.2,115,118.3,40.8,98765,98765,98765,98765,41.5,27.18,0.14,4952.3,-185.3,4977.5,-2.5,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_161808, SI_2025.01.21_16.18.08_452,45.53,30.03,-3.37,6632.3,-214.5,6635.8,-1.9,123.3,127.1,38.1,2.7,-2.5,63.1,-0.6,45.22,27.13,-2.79,6948,-335.8,7022.3,-3.2,0,0, , GCQ,20250121_161753, Iron,  Standard,46.2,31,-1.7,3709,-337,-5.2,3724,134.1,142.8,-10,52.5,37.3,38.7,1.19,1.2,2.5,  --,  --,  --,  --,  --,  --, , TM4,20250121_161753, 2025-01-21 PM 4:17:53, , , Unknown Player, 9 Iron, Premium,38.402,-0.8,4.2,1.8,65.806,3.699,33.638,-1.61,-5.81,46.0205,1.1984,30.033,-0.872,3738.79, Measured,-8.649,86.92272186,36.23755263,-3.263232015,134.0949569,-4.336110399,-1.923390254,6.278138,132.6207008,-4.360599845,52.25241876,26.4869957,6.187164,141.267244,-4.228170401,64.94992344,0.673761941,-11.5683479,-2.343, , ,132.7,141.3, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_161750, SD_2025.01.21_16.17.50_005,45.78,30.34,-1.46,5532.9,81,5533.5,0.8,130.3,135.1,42.4,98765,98765,98765,98765,45.49,26.79,-2.59,4222.9,-361.6,4283.4,-7.5,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_161834, Iron,  Standard,48.5,29.5,-3.6,3274,-577,-10,3324,146.2,155.8,-22,51.8,38.7,40.5,1.2,-1.2,4.2,  --,  --,  --,  --,  --,  --, , TM4,20250121_161834, 2025-01-21 PM 4:18:34, , , Unknown Player, 9 Iron, Premium,38.898,0.6,4,-1.7,65.215,4.348,31.876,-2.889,-6.889,48.5343,1.2477,28.879,-2.083,3316.75, Measured,1.386,87.34766388,33.19523852,-4.403825665,133.5843112,-7.293424385,4.8881883,5.249582,137.8232558,-7.468659668,49.60298637,27.90991402,5.485327,148.7923725,-7.897143341,64.80066113,7.45636126,-17.19011216,-2.462, , ,138.0,149.0, , , , TRUE,97%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_161827, SD_2025.01.21_16.18.27_006,42.41,38.45,-19.21,600,0,600,0,98.1,100,43.1,98765,98765,98765,98765,0,0,0,0,0,0,0,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_161910, SI_2025.01.21_16.19.10_454,41.93,22.93,-0.61,6311.9,-552.4,6336,-5,114.1,120.3,39.4,-6.1,2,61.7,-1.5,42.9,22.75,-3.81,6818.8,-497.5,6857.6,-3.4,0,0, , GCQ,20250121_161854, Iron,  Standard,42.7,22.6,-0.5,4354,76,1,4355,121.1,130.7,-0.2,43.1,22.1,39.7,1.08,-2.4,2.6,  --,  --,  --,  --,  --,  --, , TM4,20250121_161854, 2025-01-21 PM 4:18:54, , , Unknown Player, 9 Iron, Premium,38.894, , , ,59.398,1.13,26.691,-0.963, ,42.898,1.1029,22.072,-0.682,4405.41, Measured,8.437,73.13306427,21.73305374,-0.3352658,117.6962738,3.276998673,-0.309282366,5.062983,117.3606936,3.232972298,42.42914601,23.93488121,5.043885,129.6196612,4.834554012, , , ,4.629, , ,117.4,129.7, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_161848, SD_2025.01.21_16.18.48_008,40.79,16.86,-18.88,600,-3.2,600,-0.3,100.5,110.1,41.4,98765,98765,98765,98765,25.39,30.87,-1.05,2660.6,-110.1,2655.4,-3.2,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_161917, Iron,  Standard,44.8,31.5,-0.6,3221,-761,-13.3,3310,130.8,140,-14.8,51.7,35.2,41,1.09,-0.3,6.8,  --,  --,  --,  --,  --,  --, , TM4,20250121_161917, 2025-01-21 PM 4:19:17, , , Unknown Player, 9 Iron, Premium,38.428, , , ,63.05,3.404,34.943,-0.616, ,44.2297,1.151,31.677,0.2,3276.77, Measured,0.712,77.96083832,30.11180481,-1.267262846,124.878293,-2.244842369,-3.611401403,5.460846,122.3027684,-2.186369047,53.38426992,24.94551659,5.284742,130.5294035,-2.371307625, , , ,-2.613, , ,122.3,130.6, , , , TRUE,102%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_161911, SD_2025.01.21_16.19.11_009,40.73,0,-21.28,600,0,600,0,0,0,40.8,98765,98765,98765,98765,0,0,0,0,0,0,0,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_161950, SI_2025.01.21_16.19.50_456,44.17,16.43,3.13,4378,864.9,4462.6,11.2,120.9,135.6,43,-0.8,-0.4,59.3,-1.9,25,25.59,3.4,1905.6,-54.3,1886.5,-1,0,0, , GCQ,20250121_161935, Iron,  Standard,44.3,16.2,2.1,6060,1210,11.3,6180,119.3,128.9,15.7,37.7,16.7,40.6,1.09,-1.1,3.3,  --,  --,  --,  --,  --,  --, , TM4,20250121_161935, 2025-01-21 PM 4:19:35, , , Unknown Player, 9 Iron, Premium,40.799, , , ,56.821,0.474,21.601,4.453, ,44.3447,1.0869,15.9,1.629,6191.55, Measured,17.04,72.26813507,15.01216917,7.542917407,120.8235406,18.64023944,-1.880602249,4.537498,118.1525915,17.91735846,34.13686314,23.71746063,4.399875,132.8461411,21.84270046, , , ,14.59, , ,119.5,134.6, , , , TRUE,102%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_161932, SD_2025.01.21_16.19.32_011,43.34,16.42,3.31,5627.3,1413,5802,14.1,116.4,128.5,37.7,98765,98765,98765,98765,43.46,17.04,1.83,6154.3,807.2,6230.9,7.6,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162017, SI_2025.01.21_16.20.17_460,40.3,31.11,4.37,6827.9,325.4,6835.7,2.7,105.2,109,38,0.8,2.5,67,2.5,42.03,28.59,2.55,7080,-91.4,7112.5,-1,0,0, , GCQ,20250121_162002, Iron,  Standard,42,31.4,5.9,3734,-208,-3.2,3740,118.5,127,10.2,50.8,31,39.1,1.07,0.6,3.4,  --,  --,  --,  --,  --,  --, , TM4,20250121_162001, 2025-01-21 PM 4:20:01, , , Unknown Player, 9 Iron, Premium,37.858,0,6.2,0.1,71.196,6.16,35.353,4.64,-1.56,41.8633,1.1058,31.355,4.865,3719.83, Measured,3.408,74.04834747,29.59321069,7.464244766,118.8648542,14.97061466,-1.10062672,5.627463,117.9164892,14.81070977,49.02663299,25.4199028,5.570522,128.1969087,16.53786029,64.9417846,-4.096006701,-2.811397073,4.837, , ,118.8,129.3, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_161959, SD_2025.01.21_16.19.59_014,40.68,29.97,6.22,6783.6,483,6800.8,4.1,116.4,120.3,37.7,98765,98765,98765,98765,40.98,25.78,4.48,5046.5,45.7,5061.5,-0.2,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162042, SI_2025.01.21_16.20.42_461,46.48,9.61,-1.2,2503.4,-381.3,2532.2,-8.7,111.9,135.2,39.5,-0.1,0.3,60.9,0.7,46.7,12.88,-2.69,4852.9,-496.2,4861.9,-4.7,0,0, , GCQ,20250121_162026, Iron,  Standard,47,9.8,-0.1,4332,-608,-8,4374,124,141.3,-8.2,26.2,10.4,39.1,1.2,-1.9,5.5,  --,  --,  --,  --,  --,  --, , TM4,20250121_162026, 2025-01-21 PM 4:20:26, , , Unknown Player, 9 Iron, Premium,37.749,1.7,2.1,-4.4,60.011,3.127,13.499,0.803,-1.297,47.0752,1.2471,9.327,1.276,4386.75, Measured,-2.963,68.69960785,9.038704967,-1.034337274,104.9755785,-2.717038852,3.078239635,3.257674,112.8685219,-3.122367653,23.47341427,25.49240112,3.590813,139.5431616,-4.474539683, , , ,-5.634, , ,112.9,139.6, , , , TRUE,93%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162022, SD_2025.01.21_16.20.22_015,41.06,2.17,-20.96,600,0,600,0,20.9,36.8,41.6,98765,98765,98765,98765,22.17,32.4,0.8,2595.3,-197,2588.8,-4,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162105, SI_2025.01.21_16.21.05_462,43.26,31.34,0.32,6872.6,-220.2,6876.2,-1.8,114.5,118,36.5,0.8,1.4,63.9,2.2,43.23,25.67,-2.35,6978.8,-203.4,6992.6,-1.8,0,0, , GCQ,20250121_162049, Iron,  Standard,44.8,31.7,0.6,3479,-200,-3.3,3485,129.6,138.4,-1.9,52.1,35.8,38.5,1.16,-1.5,4.9,  --,  --,  --,  --,  --,  --, , TM4,20250121_162049, 2025-01-21 PM 4:20:49, , , Unknown Player, 9 Iron, Premium,36.9,0.2,4.6,-0.8,65.785,4.638,34.919,0.373,-4.227,44.1253,1.1958,31.375,0.906,3499.86, Measured,16.627,79.78094482,30.76378007,2.747134945,131.3115044,8.456283705,-6.09904055,5.731756,126.7860151,7.858248774,51.75644304,25.62822914,5.440017,135.7553713,9.00219146,64.08734083,2.605983004,-19.98812457,5.856, , ,127.0,136.1, , , , TRUE,104%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162047, SD_2025.01.21_16.20.47_017,43.24,28.36,2.2,9363.9,825,9400.1,5,125.5,128.5,39.3,98765,98765,98765,98765,43.62,26.94,-0.89,5125.6,-323.6,5204.9,-3.6,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162130, SI_2025.01.21_16.21.30_463,44,32.65,1.7,7133.5,518.7,7152.3,4.2,114.6,117.9,38,2.5,-0.8,58,0.6,45.69,28.31,0.33,7258,962.1,7381.4,6.9,0,0, , GCQ,20250121_162115, Iron,  Standard,45.6,33.3,2.8,2564,-40,-0.9,2564,138.3,148.4,6.3,52.4,39,39.7,1.15,-2.6,5.1,  --,  --,  --,  --,  --,  --, , TM4,20250121_162115, 2025-01-21 PM 4:21:15, , , Unknown Player, 9 Iron, Premium,39.036, , , ,60.983,1.425,37.812,2.353, ,45.0678,1.1545,32.86,0.901,5092.39, Measured,15.746,81.60346985,35.36640229,4.864385409,120.4453739,9.948485074,5.069405089,5.501841,124.1621556,10.33508046,54.06118731,26.34934807,5.745199,129.9275036,10.91719894, , , ,8.388, , ,124.6,130.4, , , , TRUE,97%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162112, SD_2025.01.21_16.21.12_018,44.03,30.56,3.97,6206.9,-507,6227.6,-4.7,121,124.1,37.7,98765,98765,98765,98765,44.65,27.79,0.75,6147.6,-6,6142.2,-0.5,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162158, SI_2025.01.21_16.21.58_464,43.46,32.24,2.8,7079.3,1377,7212,11,113.2,116.5,39.4,3.2,-3.3,60.2,-0.4,45,31.59,1.76,7779.2,598.1,7808.5,4.7,0,0, , GCQ,20250121_162142, Iron,  Standard,44.9,33.8,4.1,3032,212,4,3039,130.9,140.5,14,53.3,38.5,40.1,1.12,-2.1,3.7,  --,  --,  --,  --,  --,  --, , TM4,20250121_162142, 2025-01-21 PM 4:21:42, , , Unknown Player, 9 Iron, Premium,39.684, , , ,61.605,0.307, , , ,44.2901,1.1161,33.22,2.346, , Undefined,0,73.264328,25.09803838,6.577303423,118.8899707,18.17838365,-2.454946469,5.083652,116.7883841,17.48480405,48.28313628,24.30061722,4.951027,119.6091326,18.38827139, , , ,12.744, , ,118.1,121.0, , , , TRUE,102%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162140, SD_2025.01.21_16.21.40_019,43.04,30.72,4.37,6130.8,937,6202,8.7,116,119.4,39.3,98765,98765,98765,98765,44.76,29.69,2.45,6199.4,419.3,6192.6,4.1,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162221, SI_2025.01.21_16.22.21_466,38.91,4.21,-2.92,1517.9,-469,1588.8,-17.2,41,60.6,39.3,98765,98765,98765,98765,0,0,0,0,0,0,0,0,0, , GCQ,20250121_162206, Iron,  Standard,39,6.4,-2.2,70,-281,-76,290,33.9,96.1,-5.3,6.9,4.1,38.7,1.01,-0.4,4.5,  --,  --,  --,  --,  --,  --, , TM4,20250121_162206, 2025-01-21 PM 4:22:06, , , Unknown Player, 9 Iron, Premium,36.795,0,4.8,0,60.184,4.689,7.026,-5.954,-10.754,39.0006,1.0599,5.052,-2.935,3111.64, Measured, ,13.52127838,0.607711206,-0.625437829,31.02063411,-1.413792366,-0.505748053,0.847303,26.52671672,-1.213097207,5.432762087,35.28017807,0.718236,78.86061396,-3.549681368,71.57646401,-27.16681792,-17.02627492, , , ,26.6,78.9, , , , TRUE,117%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162203, SD_2025.01.21_16.22.03_020,39.21,3.82,-2.35,1285.2,0,1285.2,0,35.4,54.1,36.1,98765,98765,98765,98765,0,0,0,0,0,0,0,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162243, SI_2025.01.21_16.22.43_470,42.57,31.02,-0.81,7188.2,-397.3,7199.2,-3.2,111.7,115.2,33.4,-5.4,1.5,58.7,-2.1,42.25,26.3,-0.75,6781.9,146.1,6804.7,0.6,0,0, , GCQ,20250121_162228, Iron,  Standard,43.3,31.8,0.5,2914,76,1.5,2915,127.6,136.9,2.6,50.6,33.3,38.7,1.12,-4.3,2.5,  --,  --,  --,  --,  --,  --, , TM4,20250121_162227, 2025-01-21 PM 4:22:27, , , Unknown Player, 9 Iron, Premium,36.87,-1,1.2,2.4,63.637,0.586, , , ,42.9271,1.1643,31.834,0.409, , Undefined,50.108,73.3678894,25.55997291,2.518535446,125.3636339,9.395007296,-4.277141373,5.293114,121.5874366,8.635656346,46.86898556,23.63462639,5.052308,125.1220859,9.315741637,64.24771558,0.951062145,-23.34677018,7.77, , ,121.9,125.5, , , , TRUE,103%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162225, SD_2025.01.21_16.22.25_021,42.72,27.87,0.56,9691.4,1888,9873.6,11,127.1,132,36.1,98765,98765,98765,98765,42.79,27.62,-0.58,4257.4,6.3,4309.8,-1.9,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162306, SI_2025.01.21_16.23.06_471,40.42,23.82,1.94,5679.5,543.8,5705.5,5.5,109.5,117.1,37.9,-2.1,-0.7,58.8,-2.9,41.3,22.71,-1.94,7160.9,323.5,7196.8,2.3,0,0, , GCQ,20250121_162251, Iron,  Standard,41.3,22.7,1.3,5195,445,4.9,5214,113.2,121.8,7,43.1,20.8,36.9,1.12,-3.5,4,  --,  --,  --,  --,  --,  --, , TM4,20250121_162251, 2025-01-21 PM 4:22:51, , , Unknown Player, 9 Iron, Premium,36.435,-3.6,2.8,8.7,59.586,0.681,27.286,1.001,-1.799,41.3176,1.134,21.581,1.387,5239.22, Measured,11.421,69.61397552,20.60310569,4.454025058,111.5175928,12.08421256,-0.707225598,5.042068,110.7768814,11.91510375,43.26411947,22.38852692,4.996283,120.536219,14.12979254,64.72113257,-17.37881802,-20.11489297,9.246, , ,111.4,121.4, , , , TRUE,101%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162248, SD_2025.01.21_16.22.48_022,40.34,21.6,1.79,5054.3,1172,5188.4,13.1,109.1,114.7,36.1,98765,98765,98765,98765,41.03,23.59,-1.58,6678.8,-236.6,6797.1,-2.1,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162327, SI_2025.01.21_16.23.27_472,45.23,10.16,-2.38,3072.4,-881.9,3196.4,-16,107.9,129.6,38.7,-3.6,1.7,57.5,-0.2,45.75,9.9,-4.2,3347.3,-725.8,3481.7,-13.8,0,0, , GCQ,20250121_162311, Iron,  Standard,45.9,9.8,-1,4251,-795,-10.6,4325,117.5,135.3,-12,24.6,9.3,38,1.21,-2.8,4,  --,  --,  --,  --,  --,  --, , TM4,20250121_162311, 2025-01-21 PM 4:23:11, , , Unknown Player, 9 Iron, Premium,36.456,-2.8,3.8,6.6,60.559,2.132,12.869,-0.359,-4.159,45.6431,1.252,8.775,0.745,4290.61, Measured,6.554,60.03184509,8.313312486,-3.609151442,83.22100443,-6.056792212,5.688624666,2.523745,102.0275587,-8.267737586,21.88656124,24.22524452,3.321289,128.107874,-11.45004732,69.78430561,1.403840641,-8.251891474,-9.59, , ,102.4,128.6, , , , TRUE,82%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162308, SD_2025.01.21_16.23.08_023,45.72,9.9,-0.56,3330.4,-717.2,3406.8,-12.2,112.1,125.2,39.3,98765,98765,98765,98765,45.95,18.79,-1.07,5548.3,-635.4,5773.3,-8.6,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162346, SI_2025.01.21_16.23.46_473,41.57,35.86,4.42,8243,240.9,8246.6,1.7,101.9,104.2,37.9,-3.1,2.8,56.3,-0.3,42.26,28.37,3.5,7239.6,840.4,7287.6,7,0,0, , GCQ,20250121_162330, Iron,  Standard,43.2,36.4,5.5,3209,44,0.8,3209,120.8,129.2,13.1,54.8,38.6,38.2,1.13,-1,3.9,  --,  --,  --,  --,  --,  --, , TM4,20250121_162330, 2025-01-21 PM 4:23:30, , , Unknown Player, 9 Iron, Premium,36.75,-1.6,3.8,4,63.2,2.82,38.998,5.497,1.697,42.5674,1.1583,35.606,5.3,3209.98, Measured,5.203,76.53923035,34.45625225,8.514289296,118.7162083,16.42037145,0.77263556,5.75321,119.2942266,16.51500263,53.30857626,26.59810448,5.789608,127.968994,17.93357369,63.84335617,-4.201119378,-15.46217936,5.531, , ,120.4,129.2, , , , TRUE,100%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162327, SD_2025.01.21_16.23.27_024,41.91,33.24,4.7,5269.7,101,5270.6,1.1,108,111.7,36.1,98765,98765,98765,98765,40.16,28.01,3.95,4714.7,476,4793.8,5.3,0,1, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
Wave,20250121_162407, SI_2025.01.21_16.24.07_474,44.2,33.3,3.38,8255.1,-179.4,8257,-1.2,111.9,114.4,39.5,-2.6,4,62.5,2.4,46.03,30.62,0.59,7773.8,-30.1,7752.8,-0.7,0,0, , GCQ,20250121_162352, Iron,  Standard,45.9,33,4.2,2474,69,1.6,2475,140.6,151.3,12.7,52.1,39.1,40,1.15,-2,5.9,  --,  --,  --,  --,  --,  --, , TM4,20250121_162352, 2025-01-21 PM 4:23:52, , , Unknown Player, 9 Iron, Premium,38.108,-1.8,5.8,4.1,64.544,4.922,34.889,2.591,-3.209,45.3847,1.191,32.456,2.866,2463.89, Measured,15.084,86.5990448,34.89644365,7.45598793,136.7978867,16.18200484,1.434670945,5.858452,138.0251917,16.38500978,49.65571437,27.90664673,5.926472,150.2405926,18.39725178,65.05217686,3.263913589,-16.09234823,9.512, , ,139.0,151.4, , , , TRUE,99%, , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_162349, SD_2025.01.21_16.23.49_026,44.63,29.51,4.43,5378.5,897,5452.8,9.5,135.4,140.6,40.8,98765,98765,98765,98765,45.85,29.99,2.02,5653.7,292,5652,2.9,0,0, , ,,,,,,,,드라이빙레인지,50m,"1,012hPa",23도,64%,5m/s,→,0mm,100%,아마추어,2피스 ,무
